date,daily_air_temp,daily_precip,mean_barom,mean_windspeed
11/7/1998,-4.758333333333334,0,934.547375,3.552791666666667
11/8/1998,-7.208333333333333,0,934.4975000000001,3.856625
11/9/1998,-12.716666666666667,0,931.072625,2.681375
11/10/1998,-17.5125,0,926.4152916666667,2.881625
11/11/1998,-19.770833333333332,0.254,920.8365,2.9422916666666667
11/12/1998,-16.52916666666667,0,916.1792916666667,1.217625
11/13/1998,-19.820833333333333,0,919.7540833333334,0.5659583333333333
11/14/1998,-21.1625,0,921.4639166666667,2.3626666666666667
11/15/1998,-18.104166666666668,0,921.5527083333333,2.117958333333333
11/16/1998,-15.233333333333333,0,919.7152083333333,0.796875
11/17/1998,-26.108333333333334,0,916.1291666666666,1.5349166666666667
11/18/1998,-21.45,0,NA,1.0895
11/19/1998,-14.8875,0,903.517375,1.7794583333333334
11/20/1998,-18.320833333333333,0,900.2645,1.6776666666666666
11/21/1998,-25.408333333333335,0,904.5333333333333,1.4615416666666667
11/22/1998,-26.9,0.254,907.7530416666667,2.081625
11/23/1998,-28.85,0,906.64825,2.5055
11/24/1998,-29.920833333333334,0.254,904.505625,1.83925
11/25/1998,-27.2,0,906.015625,1.6063749999999999
11/26/1998,-26.475,0.254,905.2104166666667,2.3105416666666665
11/27/1998,-19.591666666666665,0.254,902.8457916666667,2.8097916666666665
11/28/1998,-12.975,0,904.6942916666667,2.4299583333333334
11/29/1998,-19.9375,0,904.9940833333334,1.3621666666666667
11/30/1998,-24.65,0,902.529375,0.99775
12/1/1998,-22.179166666666667,0,906.5760416666667,0.5394166666666667
12/2/1998,-21.620833333333334,0.254,915.663,0.8187083333333334
12/3/1998,-18.229166666666668,0,911.00025,2.6081666666666665
12/4/1998,-12.45,0,903.051125,2.230916666666667
12/5/1998,-16.033333333333335,0,907.8027916666666,1.190125
12/6/1998,-19.525,0,910.9503333333333,3.255333333333333
12/7/1998,-27.65833333333333,0,909.3627916666667,2.186375
12/8/1998,-29.820833333333333,0.254,903.917125,1.656
12/9/1998,-25.125,0,901.963125,1.4527083333333333
12/10/1998,-25.008333333333333,0,898.3327916666667,1.183375
12/11/1998,-31.09166666666667,0,NA,1.7716666666666667
12/12/1998,-28.304166666666667,0.254,NA,1.9619583333333332
12/13/1998,-30.675,0,NA,2.359916666666667
12/14/1998,-33.391666666666666,0,NA,1.1919166666666667
12/15/1998,-31.729166666666668,0.254,NA,0.9930833333333333
12/16/1998,-30.729166666666668,0,NA,2.3052916666666667
12/17/1998,-17.491666666666667,3.81,952.6605416666666,6.347708333333333
12/18/1998,-4.920833333333333,15.744,947.9975416666666,8.063208333333334
12/19/1998,-0.225,0,939.948625,5.624208333333334
12/20/1998,-4.2,0,942.169,3.0312916666666667
12/21/1998,-4.716666666666667,0,944.72225,2.6975416666666665
12/22/1998,-4.4125,0,942.6685,4.551333333333333
12/23/1998,-12.416666666666666,0,941.8910833333333,1.3611666666666666
12/24/1998,-13.754166666666666,0,937.6172083333333,3.048375
12/25/1998,-12.4,0.254,933.6205,3.1311666666666667
12/26/1998,-15.445833333333333,0,933.082125,2.198208333333333
12/27/1998,-30.45,0,NA,1.1812083333333334
12/28/1998,-36.204166666666666,0,NA,1.1171666666666666
12/29/1998,-30.158333333333335,0.254,NA,1.5097916666666666
12/30/1998,-26.84166666666667,0,929.4127916666666,1.978375
12/31/1998,-34.666666666666664,0.254,930.3289166666666,1.0991250000000001
1/1/1999,-19.8125,0,930.7563333333334,4.757916666666667
1/2/1999,-10.958333333333334,0,925.6549166666666,4.017875
1/3/1999,-19.283333333333335,0.254,931.3834583333334,2.4141666666666666
1/4/1999,-22.683333333333334,0,937.3952083333334,3.677375
1/5/1999,-23.09166666666667,0.254,940.559,3.523625
1/6/1999,-23.995833333333334,0,939.3935,2.9903333333333335
1/7/1999,-27.816666666666666,0.254,942.3355,1.5349583333333334
1/8/1999,-33.47083333333333,0,941.724875,2.379541666666667
1/9/1999,-25.904166666666665,0.254,933.7093333333333,4.439208333333333
1/10/1999,-24.204166666666666,0,915.074625,3.359875
1/11/1999,-28.279166666666665,0,906.348375,2.8238333333333334
1/12/1999,-22.070833333333333,0,895.912625,1.9095416666666667
1/13/1999,-10.3,0.254,889.55675,3.9575833333333335
1/14/1999,-12.275,0,886.3260833333334,2.6438333333333333
1/15/1999,-14.65,0,902.013125,2.535083333333333
1/16/1999,-19.120833333333334,0,908.89075,1.9967916666666667
1/17/1999,-20.2875,0,913.29275,5.269666666666667
1/18/1999,-30.633333333333333,0.254,913.9033333333333,1.670375
1/19/1999,-32.6,0,918.2665416666666,2.404875
1/20/1999,-34.85,0,924.5111666666667,3.589583333333333
1/21/1999,-22.670833333333334,0.254,922.5572916666667,4.957041666666667
1/22/1999,-12.875,0,915.7574166666667,7.72775
1/23/1999,-7.0875,0,897.605625,9.93325
1/24/1999,-17.6,0,905.3714583333333,5.365208333333333
1/25/1999,-31.345833333333335,0,920.475625,2.8073333333333332
1/26/1999,-31.070833333333333,0,925.5105833333333,3.224833333333333
1/27/1999,-35.083333333333336,0,923.3900833333333,2.680833333333333
1/28/1999,-32.9375,0.254,923.4343333333334,3.8082083333333334
1/29/1999,-34.9375,0,920.81975,4.51575
1/30/1999,-41.9125,0,925.3439166666667,1.5437083333333332
1/31/1999,-41.266666666666666,0,918.6105416666667,1.06325
2/1/1999,-40.9375,0,905.848875,1.4599166666666665
2/2/1999,-39.266666666666666,0,908.55225,1.592
2/3/1999,-34.85,0,918.0610416666667,1.8334583333333334
2/4/1999,-36.0375,0,913.9144583333333,2.7609166666666667
2/5/1999,-35.9625,0,907.1810416666667,2.5502083333333334
2/6/1999,-38.2,0,901.530125,1.9538333333333333
2/7/1999,-39.025,0,904.0781666666667,1.6522083333333333
2/8/1999,-40.170833333333334,0,914.802625,2.295
2/9/1999,-39.1,0,923.3399583333334,2.7509166666666665
2/10/1999,-29.7,0.254,922.0023333333334,3.8294166666666665
2/11/1999,-17.025,0.254,914.54725,3.2660833333333334
2/12/1999,-17.295833333333334,7.872,910.4286666666667,3.1673333333333336
2/13/1999,-20.970833333333335,0.254,910.0787083333333,4.4985
2/14/1999,-10.929166666666667,0,909.8123333333333,5.426583333333333
2/15/1999,-6.8875,0,909.146125,6.129333333333333
2/16/1999,-11.120833333333334,0,906.7814166666667,3.5909583333333335
2/17/1999,-14.145833333333334,0,904.8940416666667,2.970875
2/18/1999,-16.241666666666667,0,909.0406666666667,2.68225
2/19/1999,-14.004166666666666,0,914.880375,4.264583333333333
2/20/1999,-12.6625,0,916.8174583333333,6.346541666666667
2/21/1999,-12.1625,0,911.7385416666667,5.401541666666667
2/22/1999,-21.8625,0.254,908.9019166666667,1.6422916666666667
2/23/1999,-23.3,0,907.6971666666666,0.9329166666666667
2/24/1999,-29.358333333333334,0,907.575125,1.1370833333333334
2/25/1999,-26.4,0,910.0676666666667,1.6112083333333334
2/26/1999,-28.116666666666667,0,915.6242083333334,1.1628333333333334
2/27/1999,-29.141666666666666,0.254,919.17675,1.027375
2/28/1999,-28.84583333333333,0,923.456625,1.1836666666666666
3/1/1999,-29.191666666666666,0,927.5699583333334,1.6585833333333333
3/2/1999,-26.379166666666666,0,933.32075,2.757875
3/3/1999,-26.104166666666668,0,936.1742083333334,3.3049166666666667
3/4/1999,-22.570833333333333,0,938.006,5.667708333333334
3/5/1999,-18.429166666666667,0.254,943.39025,3.5119583333333333
3/6/1999,-21.625,0,939.326875,2.6117916666666665
3/7/1999,-26.15,0,926.69275,3.797458333333333
3/8/1999,-36.31666666666667,0,924.8555,2.17975
3/9/1999,-37.4125,0,914.5583333333334,1.9927083333333333
3/10/1999,-34.766666666666666,0,909.1129999999999,2.0504166666666666
3/11/1999,-28.645833333333332,0,908.8630833333333,1.984875
3/12/1999,-26.558333333333334,0.254,910.112125,1.2123333333333333
3/13/1999,-25.55,0,912.926375,1.2379583333333333
3/14/1999,-20.770833333333332,0,903.65625,1.6486666666666667
3/15/1999,-15.733333333333333,0,901.4303333333334,2.8930833333333332
3/16/1999,-20.65416666666667,0,908.7519583333334,1.9115
3/17/1999,-18.720833333333335,0,917.478,2.3341666666666665
3/18/1999,-15.233333333333333,0,914.6026666666667,3.049375
3/19/1999,-15.345833333333333,0,913.2814583333333,2.667625
3/20/1999,-25.8875,0,916.0514583333334,1.0362083333333334
3/21/1999,-19.195833333333333,0.254,918.577,1.5056666666666667
3/22/1999,-16.604166666666668,0,917.5335,2.00425
3/23/1999,-22.933333333333334,0,914.15325,1.337625
3/24/1999,-20.258333333333333,0,907.3975416666667,1.4174583333333333
3/25/1999,-22.991666666666667,0,910.4340416666666,2.199875
3/26/1999,-31.391666666666666,0.254,915.491,1.6186666666666667
3/27/1999,-34.079166666666666,0,919.4875833333333,1.405875
3/28/1999,-35.59166666666667,0,924.1893333333334,1.1379166666666667
3/29/1999,-31.6,0,928.5079166666667,1.1700416666666666
3/30/1999,-32.0375,0,922.2298333333333,1.0390833333333334
3/31/1999,-30.841666666666665,0,911.1945416666667,1.1625416666666666
4/1/1999,-31.216666666666665,0.254,901.6745416666666,1.7627916666666668
4/2/1999,-22.933333333333334,0,910.4894583333333,1.392
4/3/1999,-20.425,0,924.9498333333333,2.371875
4/4/1999,-9.108333333333334,0,923.073625,7.93875
4/5/1999,-8.9375,0,911.777375,5.138416666666667
4/6/1999,-13.2125,0,911.4055,3.15675
4/7/1999,-14.658333333333333,0,924.5945,2.30275
4/8/1999,-18.833333333333332,0,925.6657083333333,2.5616666666666665
4/9/1999,-19.316666666666666,0.254,923.1125,1.4910416666666666
4/10/1999,-23.975,0,915.0747083333333,1.670625
4/11/1999,-26.979166666666668,0,909.1962083333333,1.9877500000000001
4/12/1999,-24.545833333333334,0,911.6163333333334,1.2702499999999999
4/13/1999,-16.4375,0,921.69125,2.0929583333333333
4/14/1999,-10.579166666666667,0,930.9558333333333,2.726166666666667
4/15/1999,-5.045833333333333,0,922.046625,3.70875
4/16/1999,-2.9125,0,921.7525,5.549375
4/17/1999,-0.05,0,924.0504999999999,6.150625
4/18/1999,-2.325,0,927.0311666666666,2.340875
4/19/1999,-12.025,0,926.548625,2.504875
4/20/1999,-13.316666666666666,0,925.2829166666667,2.18875
4/21/1999,-14.158333333333333,0.254,928.9853333333333,1.981
4/22/1999,-16.320833333333333,0,926.6207083333334,1.423
4/23/1999,-18.729166666666668,0,923.1122916666667,1.3537083333333333
4/24/1999,-15.666666666666666,0,925.0051666666667,1.3627500000000001
4/25/1999,-16.420833333333334,0,927.5754583333334,2.048583333333333
4/26/1999,-18.775,0,934.8695416666667,1.8970416666666667
4/27/1999,-14.525,0,938.2835,1.7659583333333333
4/28/1999,-7.883333333333334,0,937.1178333333334,2.4367083333333333
4/29/1999,-5.658333333333333,0,925.8602083333334,4.664125
4/30/1999,-1.9083333333333334,0,907.3477083333333,4.463875
5/1/1999,-6.6125,0,909.86225,2.891625
5/2/1999,-7.354166666666667,0,912.8820416666666,1.9509166666666666
5/3/1999,-10.658333333333333,0,921.8245833333333,1.6665
5/4/1999,-14.291666666666666,0,927.2588333333333,1.4965833333333334
5/5/1999,-10.904166666666667,0,926.7317083333334,1.3354583333333334
5/6/1999,-6.533333333333333,0,923.1180416666666,1.8649166666666668
5/7/1999,-3.5083333333333333,0,922.785,1.9410833333333333
5/8/1999,-2.2875,0,926.3764583333333,2.631666666666667
5/9/1999,1.8166666666666667,3.048,926.8871666666666,2.360708333333333
5/10/1999,3.7291666666666665,0,923.4232083333334,3.841833333333333
5/11/1999,4.179166666666666,0,924.12825,2.6462083333333335
5/12/1999,5.333333333333333,0,928.5635416666667,2.4662916666666668
5/13/1999,6.0625,0,937.8948333333333,3.5039583333333333
5/14/1999,0.5416666666666666,0,943.2239166666667,3.2819166666666666
5/15/1999,-0.4041666666666667,0,941.280875,3.210541666666667
5/16/1999,-2.6875,0,937.562,2.835875
5/17/1999,-2.220833333333333,0,935.0081666666667,2.9687916666666667
5/18/1999,2.6083333333333334,0,933.387375,2.586333333333333
5/19/1999,4.195833333333334,0,930.5897083333333,3.047375
5/20/1999,-0.18750000000000003,0,927.764,3.33875
5/21/1999,0.27499999999999997,0,925.732625,2.402083333333333
5/22/1999,6.5,0,923.2845,3.0495833333333335
5/23/1999,7.704166666666667,0,922.968,3.21725
5/24/1999,7.770833333333333,0,918.754875,2.93225
5/25/1999,5.283333333333333,0,918.5162083333333,3.4102916666666667
5/26/1999,7.391666666666667,0,918.094375,3.3365
5/27/1999,6.65,1.27,917.3615833333333,2.765416666666667
5/28/1999,3.3958333333333335,0,922.4740833333334,3.5906666666666665
5/29/1999,3.158333333333333,7.366,923.1734583333333,2.9162916666666665
5/30/1999,1.3583333333333334,0,917.59475,2.729083333333333
5/31/1999,1.0583333333333333,4.8260000000000005,925.4605,2.181208333333333
6/1/1999,4.883333333333334,0,922.1020833333333,2.544
6/2/1999,5.879166666666666,0,914.3196666666666,3.31975
6/3/1999,-1.4625,3.81,919.06575,3.5655
6/4/1999,-1.5083333333333333,0,928.6134166666667,3.371125
6/5/1999,6.758333333333334,3.048,930.367625,2.7104166666666667
6/6/1999,6.216666666666667,0,929.1352083333334,2.612875
6/7/1999,12.041666666666666,0,927.5698333333333,2.7337083333333334
6/8/1999,11.270833333333334,0,926.837125,1.94525
6/9/1999,10.616666666666667,3.048,925.7214166666666,2.7297083333333334
6/10/1999,11.841666666666667,2.54,926.5152916666666,1.9399583333333332
6/11/1999,14.8625,0,929.17975,3.9877083333333334
6/12/1999,18.1375,0.254,930.55075,4.210458333333333
6/13/1999,15.904166666666667,0,930.0955,3.6931666666666665
6/14/1999,11.504166666666666,0,928.9244166666667,2.4920833333333334
6/15/1999,10.870833333333334,0,929.1685416666667,3.5818333333333334
6/16/1999,10.820833333333333,0,923.567625,2.0612916666666665
6/17/1999,11.625,2.54,919.5709166666667,2.6811249999999998
6/18/1999,3.3541666666666665,29.972,921.5303333333334,1.9482916666666668
6/19/1999,5.425,3.048,924.40575,3.14175
6/20/1999,4.370833333333334,0,924.0449583333334,4.1814583333333335
6/21/1999,8.595833333333333,0,920.842125,3.603
6/22/1999,11.504166666666666,0,923.6341666666667,2.4395
6/23/1999,10.65,0,928.141875,1.6705416666666666
6/24/1999,13.35,1.524,927.4756666666667,2.7479583333333335
6/25/1999,15.833333333333334,0,926.23225,3.0800833333333335
6/26/1999,13.637500000000001,0,925.133125,3.0212916666666665
6/27/1999,7.558333333333334,0,925.4105833333333,3.72575
6/28/1999,5.916666666666667,0,928.352625,3.155125
6/29/1999,9.591666666666667,0,929.0242083333333,3.4399583333333332
6/30/1999,12.15,0,931.6277083333333,3.4139583333333334
7/1/1999,16.479166666666668,0,932.521625,2.6855
7/2/1999,15.904166666666667,0,936.2851666666667,4.063625
7/3/1999,15.266666666666666,0,937.7283333333334,3.170541666666667
7/4/1999,16.291666666666668,11.68,932.0217916666667,2.920208333333333
7/5/1999,12.8125,0.762,926.3541666666666,3.4294583333333333
7/6/1999,9.7375,10.414,923.906125,3.8137083333333335
7/7/1999,12.229166666666666,2.54,922.2686666666667,2.9047083333333332
7/8/1999,12.158333333333333,3.81,925.7047083333333,2.239125
7/9/1999,13.829166666666666,0,930.2899166666667,1.936125
7/10/1999,14.445833333333333,0,930.07875,2.7845833333333334
7/11/1999,13.191666666666666,0,929.257375,2.86525
7/12/1999,11.9,0,932.7822916666667,2.7618333333333336
7/13/1999,13.354166666666666,0,939.8375,3.3382916666666667
7/14/1999,16.2125,1.016,938.6165,2.6140416666666666
7/15/1999,16.5,0,933.1430416666667,3.7877083333333332
7/16/1999,11.795833333333334,11.684000000000001,928.6468333333333,3.0385416666666667
7/17/1999,7.716666666666667,53.342,925.0829166666666,5.236125
7/18/1999,9.5,4.8260000000000005,928.4413333333333,3.940958333333333
7/19/1999,10.266666666666666,1.016,924.2781666666667,2.690166666666667
7/20/1999,10.020833333333334,5.8420000000000005,908.702125,3.951791666666667
7/21/1999,1.4958333333333333,7.112,915.6907083333333,3.9359583333333332
7/22/1999,1.0666666666666667,7.112,925.2995833333333,2.6472083333333334
7/23/1999,4.3375,3.048,932.3882083333333,2.6784583333333334
7/24/1999,5.625,0,927.9029166666667,2.8160833333333333
7/25/1999,8.020833333333334,1.016,923.067875,3.0210833333333333
7/26/1999,10.254166666666666,0,921.108625,3.4400833333333334
7/27/1999,2.2583333333333333,0,924.145,3.2723333333333335
7/28/1999,3.4958333333333336,0,928.5524166666667,2.9242916666666665
7/29/1999,7.725,0,926.7151666666666,3.7482083333333334
7/30/1999,11.5125,0,927.9085,3.9517083333333334
7/31/1999,13.779166666666667,0.508,927.2868333333333,5.962208333333334
8/1/1999,12.2,0,929.5181666666667,3.5976666666666666
8/2/1999,10.754166666666666,0,931.0114583333333,3.2564583333333332
8/3/1999,13.420833333333333,0,931.2277916666667,2.9250833333333333
8/4/1999,18.545833333333334,0,928.0860833333334,3.846416666666667
8/5/1999,18.675,0,926.3210833333334,3.249125
8/6/1999,18.0375,0,924.7112083333334,2.7924166666666665
8/7/1999,16.166666666666668,9.144,920.2480416666666,3.907625
8/8/1999,10.5125,22.606,919.5375833333334,2.3822916666666667
8/9/1999,11.520833333333334,2.032,925.6325833333333,2.6933333333333334
8/10/1999,13.383333333333333,0,927.7085833333333,2.4323333333333332
8/11/1999,11.654166666666667,0,925.97125,3.8743333333333334
8/12/1999,8.858333333333333,5.08,921.3305416666667,3.280333333333333
8/13/1999,7.925,3.048,923.9615416666667,2.3813333333333335
8/14/1999,7.141666666666667,0,922.0021666666667,3.0524166666666668
8/15/1999,7.541666666666667,7.366,922.1964583333333,2.615
8/16/1999,9.033333333333333,1.016,927.6144166666667,1.9944583333333332
8/17/1999,11.370833333333334,0.762,926.459625,3.528625
8/18/1999,11.395833333333334,0,922.2740833333334,2.1260833333333333
8/19/1999,10.858333333333333,0,915.890625,4.227
8/20/1999,11.716666666666667,1.016,918.6882083333334,3.2940833333333335
8/21/1999,8.108333333333333,0,918.766125,2.371958333333333
8/22/1999,5.595833333333333,0,917.6448333333333,1.9643333333333333
8/23/1999,6.708333333333333,0,919.8706666666667,2.5547916666666666
8/24/1999,3.6833333333333336,0,920.9697916666667,3.1982083333333335
8/25/1999,1.6708333333333334,0.762,923.8950833333333,3.363125
8/26/1999,3.308333333333333,0.762,927.6641666666667,1.89775
8/27/1999,1.875,0,930.0487083333334,2.800125
8/28/1999,0.31666666666666665,0,927.3582916666667,3.163125
8/29/1999,2.306208333333333,0.762,922.698875,2.3986666666666667
8/30/1999,1.6740416666666667,0.254,924.1666666666666,2.4217083333333336
8/31/1999,3.4913333333333334,3.048,927.6666666666666,1.9989999999999999
9/1/1999,6.609958333333333,1.016,923.625,2.720083333333333
9/2/1999,9.518416666666667,0,919.125,4.034791666666667
9/3/1999,6.67775,8.636,911,2.7180416666666667
9/4/1999,0.8871249999999999,18.288,917.0833333333334,4.247208333333333
9/5/1999,2.4591250000000002,4.572,925.4583333333334,2.797416666666667
9/6/1999,0.733,1.778,930.0833333333334,2.635291666666667
9/7/1999,2.6353333333333335,0,931,3.516875
9/8/1999,4.1410833333333334,0,931.1666666666666,1.97
9/9/1999,3.9624166666666665,2.54,928.9583333333334,2.9672083333333332
9/10/1999,4.258625,0.508,927.5833333333334,2.4591666666666665
9/11/1999,7.032875,1.778,926.6666666666666,3.399625
9/12/1999,5.847708333333333,0,927,3.0517083333333335
9/13/1999,1.1015416666666666,0.508,927.0833333333334,3.3154166666666667
9/14/1999,1.2339583333333333,0.254,925.6666666666666,1.4428333333333334
9/15/1999,5.010125,1.27,923.3333333333334,2.203375
9/16/1999,4.972583333333334,1.778,922.0833333333334,2.7571666666666665
9/17/1999,4.935958333333334,0,914.4583333333334,3.1719583333333334
9/18/1999,2.56175,0,907.375,1.7389583333333334
9/19/1999,4.743791666666667,2.54,911.9166666666666,2.24575
9/20/1999,4.711083333333334,0.254,916.9583333333334,2.9839583333333333
9/21/1999,2.3985416666666666,2.54,918.2083333333334,2.0632083333333333
9/22/1999,0.3504166666666667,0,904.75,3.853375
9/23/1999,-3.5296250000000002,7.112,900.4583333333334,6.271458333333333
9/24/1999,-7.8330416666666665,3.81,912.8333333333334,3.5335833333333335
9/25/1999,-9.794583333333334,0.254,921.7083333333334,3.0199583333333333
9/26/1999,-3.2686666666666664,4.572,923.2916666666666,5.7374583333333335
9/27/1999,-7.845541666666667,6.096,935.5416666666666,5.478166666666667
9/28/1999,-11.407916666666667,0.254,938.3333333333334,1.947
9/29/1999,-16.17875,0,942.25,3.2275833333333335
9/30/1999,-6.909833333333333,0.762,938.5833333333334,6.881291666666667
10/1/1999,-4.648791666666667,0.762,931.625,4.478875
10/2/1999,-9.841791666666667,0,923.0833333333334,2.590875
10/3/1999,-16.131666666666668,0,925.6666666666666,2.0807083333333334
10/4/1999,-9.52725,0,925.375,1.9763333333333333
10/5/1999,-6.616875,0,915.4583333333334,3.623
10/6/1999,-5.239458333333333,0,908.3333333333334,2.368125
10/7/1999,-7.394125,0.254,911.5,1.1179999999999999
10/8/1999,-6.37225,2.032,918.25,1.2781666666666667
10/9/1999,-6.116625,0.254,924.1666666666666,1.1542083333333333
10/10/1999,-8.7475,0,925.5,1.427375
10/11/1999,-11.27875,1.016,923,0.770375
10/12/1999,-13.54625,0.254,919.8333333333334,1.0125833333333334
10/13/1999,-13.7775,0,923.4166666666666,2.93225
10/14/1999,-16.647083333333335,0,932,1.18875
10/15/1999,-24.542083333333334,0,934.2916666666666,0.4850833333333333
10/16/1999,-27.991666666666667,0,926.8333333333334,0.4670416666666667
10/17/1999,-22.49125,0,927.0833333333334,0.5599583333333333
10/18/1999,-17.835,0,922.25,0.9714583333333333
10/19/1999,-19.27,0,917.7916666666666,0.6596666666666666
10/20/1999,-19.454166666666666,0.254,924.875,0.9542083333333333
10/21/1999,-20.419583333333332,0,925.375,1.5787916666666666
10/22/1999,-18.0375,0,924.7083333333334,0.8019166666666667
10/23/1999,-22.66,0,921.75,1.4065416666666666
10/24/1999,-27.10375,0,918.2083333333334,1.8000833333333333
10/25/1999,-23.09,0,912.75,1.5907916666666666
10/26/1999,-19.127083333333335,0.254,912.2083333333334,1.5925
10/27/1999,-21.38375,0,916.1666666666666,1.786375
10/28/1999,-27.011666666666667,0,912.6666666666666,1.4513333333333334
10/29/1999,-22.545833333333334,0.508,912.4166666666666,0.725375
10/30/1999,-24.04,0.254,911.2083333333334,2.3354583333333334
10/31/1999,-24.125416666666666,21.336,915.125,1.6166666666666667
11/1/1999,-23.684166666666666,0,915.0416666666666,1.0725833333333334
11/2/1999,-29.930416666666666,0,917.9583333333334,1.6310416666666667
11/3/1999,-25.30375,0,915.5416666666666,3.4882916666666666
11/4/1999,-24.653333333333332,0,912.625,4.018291666666666
11/5/1999,-22.354583333333334,0,913.3333333333334,3.5997083333333335
11/6/1999,-16.62125,0,909.7916666666666,1.3116666666666668
11/7/1999,-23.698333333333334,0,909.9583333333334,4.080166666666667
11/8/1999,-25.570833333333333,0,916.7916666666666,2.4007083333333332
11/9/1999,-25.332916666666666,0,918.5833333333334,4.933041666666667
11/10/1999,-23.193749999999998,0,918,4.775166666666666
11/11/1999,-26.81875,0,915.25,3.314625
11/12/1999,-27.782916666666665,0,921.5,2.6226666666666665
11/13/1999,-21.99,0,929.1666666666666,2.532
11/14/1999,-21.77583333333333,0,938.75,2.0486666666666666
11/15/1999,-20.254166666666666,0,940.25,4.0695
11/16/1999,-10.470833333333333,0,921.25,7.435458333333333
11/17/1999,-10.790416666666667,0,912.7083333333334,4.043833333333334
11/18/1999,-8.854875,0,915.4583333333334,4.965625
11/19/1999,-15.087083333333334,0,906,2.8072083333333335
11/20/1999,-22.419166666666666,0,904.4583333333334,1.3195000000000001
11/21/1999,-23.387083333333333,0,908.6666666666666,0.9786666666666667
11/22/1999,-22.3075,0,910.75,1.769
11/23/1999,-13.45625,0,913.5833333333334,4.0805
11/24/1999,-18.76625,0,914.0833333333334,2.7049583333333334
11/25/1999,-17.79125,0,916.9166666666666,2.3200416666666666
11/26/1999,-20.156666666666666,0,921.9583333333334,1.3928333333333334
11/27/1999,-21.44125,0,931.9166666666666,1.3432916666666668
11/28/1999,-25.274166666666666,0,928.75,1.6115416666666667
11/29/1999,-30.39125,0,920.4583333333334,1.2714166666666666
11/30/1999,-26.272916666666667,0,913.5416666666666,2.271
12/1/1999,-33.680416666666666,0,911.7083333333334,1.755875
12/2/1999,-36.1125,0,915.6666666666666,1.613875
12/3/1999,-30.627916666666668,0,913.3333333333334,1.0129583333333334
12/4/1999,-16.294375,0,908,1.868625
12/5/1999,-21.624583333333334,0,908.5,2.2003333333333335
12/6/1999,-28.867083333333333,0,914.0416666666666,0.9562916666666667
12/7/1999,-33.681666666666665,0,918.9583333333334,0.9600833333333333
12/8/1999,-33.647083333333335,0,918.2916666666666,1.3214583333333334
12/9/1999,-33.26958333333333,0,911.6666666666666,1.4657083333333334
12/10/1999,-33.4975,0,911.9583333333334,1.0737916666666667
12/11/1999,-33.57875,0,917.5416666666666,1.0394166666666667
12/12/1999,-34.735416666666666,0,924.5,1.0688333333333333
12/13/1999,-39.57083333333333,0,934.6666666666666,1.0931666666666666
12/14/1999,-37.26916666666666,0,935,1.53725
12/15/1999,-39.54875,0,921.5833333333334,1.0816666666666666
12/16/1999,-39.590833333333336,0,921.0833333333334,0.961875
12/17/1999,-39.55458333333333,0,924.0833333333334,0.8932916666666666
12/18/1999,-29.235416666666666,0,924.5833333333334,2.329125
12/19/1999,-16.06375,0,911.7916666666666,4.7995833333333335
12/20/1999,-11.208166666666667,0,911,9.097958333333333
12/21/1999,-22.332916666666666,0,917.625,2.9680416666666667
12/22/1999,-20.9855,0,907.0833333333334,3.2820833333333335
12/23/1999,-23.756166666666665,0,915.5416666666666,2.772375
12/24/1999,-24.17375,0,931.2083333333334,4.567
12/25/1999,-24.061666666666667,0,923.6666666666666,1.882375
12/26/1999,-27.675416666666667,0,923.125,1.8736666666666666
12/27/1999,-31.62708333333333,0,920.1666666666666,1.7144583333333334
12/28/1999,-33.660833333333336,0,928.1666666666666,1.90175
12/29/1999,-32.39125,0,937.9166666666666,3.51325
12/30/1999,-29.350833333333334,0,937.25,2.3630416666666667
12/31/1999,-28.809583333333332,0,934.3333333333334,2.9840833333333334
1/1/2000,-23.008333333333333,0,934.5085,2.4685
1/2/2000,-27.820833333333333,0,929.1796666666667,3.4703749999999998
1/3/2000,-33.7375,0,925.3496666666666,2.7058333333333335
1/4/2000,-34.545833333333334,0,921.5195,2.597958333333333
1/5/2000,-33.95,0,925.2385416666666,2.7234583333333333
1/6/2000,-35.87916666666666,0,920.9086666666667,2.35725
1/7/2000,-31.4125,0,917.689,2.783166666666667
1/8/2000,-27.916666666666668,0,918.3551666666666,1.473
1/9/2000,-29.241666666666667,0,925.4050833333333,2.4449583333333336
1/10/2000,-29.833333333333332,0,931.9552083333333,2.7471666666666668
1/11/2000,-31.129166666666666,0,935.2857083333333,3.5290833333333333
1/12/2000,-29.733333333333334,0,939.6155,3.8194166666666667
1/13/2000,-17.179166666666667,0,933.0654166666667,8.021541666666666
1/14/2000,-15.929166666666667,0,917.966625,5.449541666666667
1/15/2000,-23.320833333333333,0,925.1276666666666,3.8807916666666666
1/16/2000,-23.2,0,922.518625,3.8262916666666666
1/17/2000,-25.65,0,921.2418333333334,3.5380416666666665
1/18/2000,-15.466666666666667,0,916.468,1.5825
1/19/2000,-8.533333333333333,0,916.1904583333333,3.812666666666667
1/20/2000,-26.15,0,922.962625,2.464375
1/21/2000,-12.383333333333333,2.032,912.6377083333333,5.507708333333333
1/22/2000,-12.933333333333334,0.254,910.0841666666666,3.7434583333333333
1/23/2000,-7.575,0.762,905.3659583333333,6.932083333333333
1/24/2000,-4.720833333333333,0,900.7585,6.452333333333334
